
[28.11.2020 01:00:57]: Barentsburg, Heerodden (ENBA) [fk-heliport-enba-barentsburg]: Norway, 
[28.11.2020 01:00:57]: Leaktojávri/Lektovann (EN009) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Iesjávri/Storvatnet (EN013) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Stuorajávri/Store Jotkavann (EN014) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Suohpatjávri/Veivannet (EN015) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Suolojávri/Holmvannet (EN016) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Vuolitjávri/Nedrevann (EN011) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Bajitjávri/Øvrevann (EN012) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Guollejávri/Fiskevann (EN010) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Måløy Sjøflyhavn (EN131) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Dampen Serveringsstad, Davik (EN220) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Finnøy (EN227) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Ona (EN228) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Bjørnsund (EN229) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Håholmen (EN230) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Hustadvika (EN233) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Austefjorden (EN218) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Bunker Oil, Nørevika (EN226) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Stryn Sjøflyhavn (EN133) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Norangsfjord/Øye Sjøflyhavn (EN135) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Hellesylt (EN221) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Geiranger (EN222) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tafjord (EN223) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Linge, Valdal (EN224) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tannstad, Sykkylven (EN225) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Røssvatnet (EN020) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Namsvatnet (EN017) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Limingen (EN018) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tunnsjøen (EN019) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Botn (EN022) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Angvik (EN231) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Bergfall (EN232) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Breiddalsvatnet Øst (EN045) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Granasjøen (EN024) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Selbusjøen (EN023) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Savalen Nord (EN027) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tynset Flyplass (EN028) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Snåsavatnet (EN021) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Laksjøen, Lierne (EN188) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Kvesjøen, Lierne (EN189) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Sandsjøen, Lierne (EN190) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Lenglingen, Lierne (EN191) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Ulen, Lierne (EN192) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Aursunden (EN025) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Hittersjøen, Røros (EN026) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Femundshytta (EN029) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Femunden, Hen Gård (EN030) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Femunden, Langsjøen (EN031) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Femunden, Elgå (EN032) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Femundsenden (EN034) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Grøvelsjøen, Sylen (EN033) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Askvoll Sjøflyhavn (EN127) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Florø Sjøflyhavn (EN129) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Kalvåg Sjøflyhavn (EN130) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Værlandet (EN219) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Eknesvågen Sjøflyhavn (EN113) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Lindås Brygge Sjøflyhavn (EN114) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Fedje Sjøflyhavn (EN115) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Halsvikvågen Sjøflyhavn (EN116) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Langevatnet Sjøflybase (EN117) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Skjerjehamn Sjøflyhavn (EN118) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Hardbakke/Solund Sjøflyhavn (EN119) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Kjeilegavlen Sjøflybase (EN136) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Kilstraumen Brygge (EN137) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Balestrand Sjøflyhavn (EN120) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Førde Sjøflyhavn (EN128) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Utvik (EN217) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Sandane (EN235) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Sogndal Sjøflyhavn (EN123) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Innvik Sjøflyhavn (EN132) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Loen Sjøflyhavn (EN134) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Vangsvatnet, Voss (EN109) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Oppheimsvatnet, Voss (EN110) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Lærdal Sjøflyhavn (EN124) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Ulvik Sjøflyhavn (EN154) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Eidfjord Sjøflyhavn (EN155) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Aurland (EN207) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Flåm (EN208) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Leirvik/Stord Sjøflyhavn (EN145) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Rubbestadneset Sjøflyhavn (EN146) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Fitjar Sjøflyhavn (EN147) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Bekkjarvik Sjøflyhavn (EN148) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Solstrand Hotell, Os (EN159) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Hjellestad Marina Sjøflyhavn (EN160) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Bergen/Sandviken Sjøflyhavn (EN161) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Cornelius Restaurant På Holmen (EN162) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tveitavatnet, Os (EN193) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Våge, Tysnes (EN201) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Karmøy Sjøflyhavn (EN142) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Hesund Sjøflyhavn (EN143) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Åndalsnes Sjøflyhavn (EN138) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Husnes Fabrikk-Kaien (EN149) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Rosendal Sjøflyhavn (EN150) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Jondal Sjøflyhavn (EN151) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Norheimsund Sjøflyhavn (EN152) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Odda Sjøflyhavn (EN158) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Kinsarvik Sjøflyhavn (EN156) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Ullensvang/Lofthus (EN157) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Ståvatn, Haukeliseter (EN204) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Sauda Sjøflyhavn (EN144) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Hartevann, Hovden (EN086) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Sola Sjøflyhavn (EN139) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Stavanger By Sør Sjøflyhavn (EN140) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Stavanger By Nord Sjøflyhavn (EN141) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Bygdin (EN047) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tyin (EN048) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Otrøvatnet, Filefjell (EN049) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Årdal Sjøflyhavn (EN125) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Øvre Årdal Sjøflyhavn (EN126) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Vågåvatnet (EN046) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Øyangen, Beitostølen (EN051) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Stolsvatnet/Djupvatnet (EN060) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Strandavatnet (EN061) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Bergsjøen (EN062) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Vatsfjorden (EN063) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Holsfjorden, Hol (EN065) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Rødungen, Nord For Ål (EN066) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Ustedalsfjorden (EN070) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Ustevatnet, Ustaoset (EN071) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Sløddfjorden, Hastøl (EN072) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Gyrinosvatnet (EN108) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Vangsmjøsa (EN050) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Volbufjorden (EN052) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Strondafjorden, Fagernes (EN053) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tisleifjorden (EN054) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Slidrefjord (EN055) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Storfjorden/Flyvatn (EN056) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tingvollfjorden, Ål (EN064) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Rødungen, Sør For Ål (EN067) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Strandafjorden, Ål (EN107) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Arne Ivar Sjøflybase (EN194) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Lomnessjøen (EN037) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Husodden Sjøflybase (EN041) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Mjøsa, Gjøvik (EN042) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Skumsjøen, Gjøvik (EN187) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Langesjøen, Rauhelleren (EN073) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Geitvatn (EN074) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Hettefjorden (EN075) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Møsvatn, Tinn (EN082) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Møsvatn, Vinje (EN205) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Halnefjorden (EN240) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Pålsbufjorden (EN068) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tunhovdfjorden (EN069) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Sønstevatnet (EN076) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Fønnebøfjorden (EN077) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Norefjorden (EN078) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Kravikfjorden (EN079) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tinnsjø (EN080) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Fyresdalsvatnet (EN089) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Otra, Rysstad-Bjørgum (EN090) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Flårenden (EN091) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Longvikvatn (EN206) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Heddalsvatnet, Notodden (EN081) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Kilen Sjøflyklubb (EN163) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Sjøflyhavna Kro (EN164) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Fjærekilen I Norsjø, Skien (EN088) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Drammen Sjøflyhavn (EN165) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Sandefjord Sjøflyhavn (EN171) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Son Sjøflyhavn (EN166) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Moss Sjøflyhavn (EN167) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Holmestrand Sjøflyhavn (EN168) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Hvasser/Tjøme Sjøflyhavn (EN169) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Tønsberg Sjøflyhavn (EN170) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Vurrusjøen (EN035) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Litle Engeren (EN036) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Engeren (EN038) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Storsjøen, Åmot (EN039) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Osensjøen (EN040) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Ulvsjøene, Trysil (EN186) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Hukusjøen (EN195) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Glomma, Grue (EN196) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Vermundsjøen (EN044) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Storsjøen (EN043) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Sigernessjøen (EN200) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Skasen (EN197) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Røgden (EN198) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Møkeren (EN199) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Ose Motorfestival, Åraksfjorden (EN202) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Risør Sjøflyhavn (EN177) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Lyngør Sjøflyhavn (EN178) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Arendal Sjøflyhavn (EN179) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Lillesand Sjøflyhavn (EN181) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Høvåg I Blindleia Sjøflyhavn (EN182) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Kristiansand By Sjøflyhavn (EN183) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Kristiansand Kjevik Sjøflyhavn (EN184) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Grimstad Sjøflyhavn (EN180) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Stavern/Larvik Sjøflyhavn (EN172) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Helgeroa Sjøflyhavn (EN173) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Langesund Sjøflyhavn (EN174) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Valle/Bamble Sjøflyhavn (EN175) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Kragerø Sjøflyhavn (EN176) [fk-no-seaplaneport]: Norway, 
[28.11.2020 01:00:57]: Flatisland (CFLI) [flatisland]: Canada, New Foundland
[28.11.2020 01:00:57]: Aeroporto De Jequitinhonha (SNJQ) [flightsimbrasil-snjq]: Brasil, Minas Gerais
[28.11.2020 01:00:57]: NOT FOUND: flugplatzbollrichvfinal4. Stopped at: flugplatzbollrichvfinal4
[28.11.2020 01:00:57]: Leite Lopes (SBRP) [flxbrasil-sbrp-leite-lopes]: Brazil, Sp
[28.11.2020 01:00:57]: NOT FOUND: flyaway-rwiscenery. Stopped at: rwiscenery
[28.11.2020 01:00:57]: Peyresourde-Balestas (LFIP) [flyfmc-airport-lfip-peyresourde]: France, 
[28.11.2020 01:00:57]: Wellesbourne Mountford Airfield (EGBW) [flyingtheston-egbw]: United Kingdom, Warwickshire
[28.11.2020 01:00:57]: Birmingham Airport (EGBB) [flyingtheston-unitedkingdom-airport-egbb-surroundings]: , 
[28.11.2020 01:00:57]: Ioannis Kapodistrias (LGKR) [flyto-lgkr]: Corfu, Greece
[28.11.2020 01:00:57]: Stare Hamry (LKSH) [flyto-lksh]: Stare Hamry, Czech Republic
[28.11.2020 01:00:57]: Stare Hamry (LKSH) [flyto-lksh-nav]: Stare Hamry, Czech Republic
[28.11.2020 01:00:57]: Brno-Turany (LKTB) [flyto-lktb]: Brno, Czech Republic
[28.11.2020 01:00:57]: Brno-Turany (LKTB) [flyto-lktb-models]: Brno, Czech Republic
[28.11.2020 01:00:57]: Ram Falls (C0304) [force1024-airport-c0304-ram-falls]: Canada, Alberta
[28.11.2020 01:00:57]: Red Deer Forestry (CFR7) [force1024-airport-cfr7-red-deer-forestry]: Canada, Alberta
[28.11.2020 01:00:57]: Big Bear (L35) [foxtrot-bigbear-l35]: San Bernandino, California
[28.11.2020 01:00:57]: Catalina Airport (KAVX) [foxtrot-catalina]: United States, California
[28.11.2020 01:00:57]: San Gabriel Valley Airport (KEMT) [foxtrot-elmonte]: United States, California
[28.11.2020 01:00:57]: Heliport Hopital Verneuil (F0152) [FR 0152 Heliport Verneuil sur avre]: France, Normandie
[28.11.2020 01:00:57]: La Baule-Escoublac (LFRE) [france-lfre-labaule]: , 
[28.11.2020 01:00:57]: Heubach (EDTH) [frombeyond-edth]: Baden-Wuerttemberg, Germany
[28.11.2020 01:00:57]: NOT FOUND: fs-base-ingamepanels-gs. Stopped at: gs
[28.11.2020 01:00:57]: NOT FOUND: fspm-panel-vfrmap. Stopped at: vfrmap
[28.11.2020 01:00:57]: Roskilde Airport (EKRK) [fsscenedk-ekrk-1.1]: Denmark, Roskilde
[28.11.2020 01:00:57]: Flyvestation Varlose (EKVL) [fsscenedk-ekvl-1.1]: Denmark, 
[28.11.2020 01:00:57]: Saratoga County Airport (5B2) [fwas-airport-5b2]: United States, New York
[28.11.2020 01:00:57]: Floyd Bennett Memorial (KGFL) [fwas-airport-kgfl]: United States, New York
[28.11.2020 01:00:57]: NOT FOUND: gaffersimulations-jhbcbd. Stopped at: jhbcbd
[28.11.2020 01:00:57]: Fuerteventura (GCFV) [GCFV_V1]: , 
[28.11.2020 01:00:57]: La Gomera (GCGM) [gcgm]: , 
[28.11.2020 01:00:57]: El Hierro (GCHI) [gchi]: , 
[28.11.2020 01:00:57]: La Palma (GCLA) [gcla]: , 
[28.11.2020 01:00:57]: El Berriel (GCLB) [GCLB_V1]: , 
[28.11.2020 01:00:57]: Lanzarote (GCRR) [GCRR_V1]: , 
[28.11.2020 01:00:57]: Reina Sofia (GCTS) [GCTS_V1.01]: , 
[28.11.2020 01:00:57]: Reina Sofia (GCTS) [GCTS_V1.1]: , 
[28.11.2020 01:00:57]: Notre Dame De La Salette (LFPS) [gibsim-lfps]: , 
[28.11.2020 01:00:57]: Zagorje (LJZA) [gio-airport-zagorje]: Slovenia, 
[28.11.2020 01:00:57]: Campo Di Volo Alta Langa (CAMER) [giorgio-airport-camer-altalanga]: Italy, 
[28.11.2020 01:00:57]: Leipzig/Halle (EDDP) [glirem-eddp-leipzig]: , 
[28.11.2020 01:00:57]: Bremen (EDDW) [glirem-eddw-bremen]: , 
[28.11.2020 01:00:57]: Nashville Intl (KBNA) [glirem-kbna-nashville-international-airport]: , Tennessee
[28.11.2020 01:00:57]: Portland Intl (KPDX) [glirem-kpdx-portland-international-airport]: , Oregon
[28.11.2020 01:00:57]: Sacramento Executive (KSAC) [glirem-ksac-sacramento]: , California
[28.11.2020 01:00:57]: Turweston (EGBT) [gobby-egbt-turweston]: Uk, 
[28.11.2020 01:00:57]: Popham (EGHP) [gobby-eghp-popham]: Uk, 
[28.11.2020 01:00:57]: Biggin Hill (EGKB) [gobby-egkb-bigginhill]: Uk, 
[28.11.2020 01:00:57]: Blackbushe (EGLK) [gobby-eglk-blackbushe]: Uk, 
[28.11.2020 01:00:57]: Duxford (EGSU) [gobby-egsu-duxford]: Uk, 
[28.11.2020 01:00:57]: Elstree (EGTR) [gobby-egtr-elstree]: Uk, 
[28.11.2020 01:00:58]: RAF Portreath (EXPR) [gobby-expr-raf-portreath]: , 
[28.11.2020 01:00:58]: NOT FOUND: gobby-kensico. Stopped at: kensico
[28.11.2020 01:00:58]: NOT FOUND: gomodedevelopment-hollywood3. Stopped at: hollywood3
[28.11.2020 01:00:58]: NOT FOUND: gotgravel-savage-carbon. Stopped at: carbon
[28.11.2020 01:00:58]: Marambio Base (SAWB) [grafdresche-sawb01-V2]: Argentina, 
[28.11.2020 01:00:58]: Stuttgart (EDDS) [gravity-airport-edds-stuttgart]: Germany, 
[28.11.2020 01:00:58]: Dhokimion (GX01) [gx01]: Greece, Aitoloakarnania
[28.11.2020 01:00:58]: Lamia (LG53) [lg53]: Greece, Fthiotida
[28.11.2020 01:00:58]: Agrinio (LGAG) [lgag]: Greece, Aitoloacarnania
[28.11.2020 01:00:58]: Florina (LGFL) [lgfl]: Greece, Makedonia
[28.11.2020 01:00:58]: Porto Heli (LGHL) [lghl]: Greece, Peloponissos
[28.11.2020 01:00:58]: Kotroni Nb (LGKN) [lgkn]: Greece, Attica
[28.11.2020 01:00:58]: Kasos (LGKS) [lgks]: Greece, Dodekanese
[28.11.2020 01:00:58]: Megara (LGMG) [lgmg]: Greece, Attica
[28.11.2020 01:00:58]: Zigos (LGZI) [lgzi]: Greece, Xanthi
[28.11.2020 01:00:58]: Prel Wings Ltd (PREL) [prel]: Greece, Makedonia
[28.11.2020 01:00:58]: Merrill C. Meigs Field (KCGX) [guillermozulueta-meigs]: United States, Illinois
[28.11.2020 01:00:58]: Amilcar Cabral (GVAC) [GVAC_Luces_V1]: , 
[28.11.2020 01:00:58]: Valdez Pioneer Field (PAVD) [haeriphos-pavd]: United States, Alaska
[28.11.2020 01:00:58]: NOT FOUND: halfmoonbay_arpt. Stopped at: arpt
[28.11.2020 01:00:58]: 19 Wing Comox (CYQQ) [hambown81-airport-CYQQ-Comox-v1.0]: Canada, British Columbia
[28.11.2020 01:00:58]: NOT FOUND: hasici. Stopped at: hasici
[28.11.2020 01:00:58]: NOT FOUND: henrikx-midnorwayfix. Stopped at: midnorwayfix
[28.11.2020 01:00:58]: NOT FOUND: henrikx-northnorwayfix. Stopped at: northnorwayfix
[28.11.2020 01:00:58]: NOT FOUND: henrikx-southnorwayfix. Stopped at: southnorwayfix
[28.11.2020 01:00:58]: Hattfjelldal (ENHT) [hfjelldalfix]: Norway, 
[28.11.2020 01:00:58]: NOT FOUND: highbury. Stopped at: highbury
[28.11.2020 01:00:58]: Båtsfjord Airport (ENBS) [hmj-airport-enbs-baatsfjord]: Norway, 
[28.11.2020 01:00:58]: Berlevåg (ENBV) [hmj-airport-enbv-berlevaag]: Norway, 
[28.11.2020 01:00:58]: Meråker Airfield Øian (ENME) [hmj-airport-enme-oeian]: Norway, 
[28.11.2020 01:00:58]: Svartnes (ENSS) [hmj-airport-enss-svartnes]: Norway, 
[28.11.2020 01:00:58]: Vadso (ENVD) [hmj-airport-envd-vadso]: Norway, 
[28.11.2020 01:00:58]: Ajdovscina Airport (LJAJ) [holdshort-airport-ljaj-ajdovscina]: Slovenija, Si
[28.11.2020 01:00:58]: Hagshult Airport (ESMV) [holmenloew-esmv]: , 
[28.11.2020 01:00:58]: Bahias De Huatulco International Airport (MMBT) [hss-airport-mmbt-huatulco]: Mexico, Oaxaca
